n_vertices,n_edges,n_exits,seed,dijkstra_best_ms,dijkstra_avg_ms,bellman_ford_best_ms,bellman_ford_avg_ms,distances_agree,negative_cycle_detected
100,250,5,42,0.09613200001012956,0.09952800000216182,0.21952000000169392,0.5097159999915372,True,False
300,750,5,42,0.3115460000060466,0.33360800000536983,0.8782659999724274,0.9052009999948041,True,False
1000,2500,5,42,1.3650780000205032,1.4556820000090436,5.617583999992348,5.707980333321909,True,False
3000,7500,5,42,5.66282600001955,5.920961666674884,16.991002999986904,17.480081666671293,True,False
10000,25000,5,42,25.51163199998996,25.955864999986034,84.44882000000575,85.9443876666622,True,False
30000,75000,5,42,129.30988700000512,150.54937400000767,373.3137039999974,397.01061200000254,True,False
